DATE,HOUR,KW
2017-04-06,19,12052.0809821
2017-04-06,20,11589.827992
2017-04-06,21,10534.9529066
2017-04-06,22,9421.534168200002
2017-04-06,23,8643.926917499999
2017-04-07,0,8207.0534485
2017-04-07,1,7967.4393294
2017-04-07,2,7883.0395421
2017-04-07,3,8061.6124126
2017-04-07,4,8743.349588
2017-04-07,5,10092.6371573
2017-04-07,6,10672.9230748
2017-04-07,7,10707.6475685
2017-04-07,8,10863.530572799997
2017-04-07,9,11071.5014684
2017-04-07,10,11206.4629035
2017-04-07,11,11311.757643
2017-04-07,12,11600.4092617
2017-04-07,13,11819.5561759
2017-04-07,14,12011.329217899998
2017-04-07,15,12345.693506
2017-04-07,16,12424.3345162
2017-04-07,17,12210.3371246
2017-04-07,18,11798.4209136
2017-04-07,19,11845.4791669
2017-04-07,20,11513.2170806
2017-04-07,21,10751.8116024
2017-04-07,22,9828.1822434
2017-04-07,23,9060.3398099
2017-04-08,0,8518.3271125
2017-04-08,1,8161.0001613
2017-04-08,2,7985.379729699999
2017-04-08,3,7965.7507426
2017-04-08,4,8155.097370999999
2017-04-08,5,8600.296205600001
2017-04-08,6,9006.0297186
2017-04-08,7,9614.3246616
2017-04-08,8,10212.1900218
2017-04-08,9,10670.3896016
2017-04-08,10,11037.0089971
2017-04-08,11,11402.1494029
2017-04-08,12,11762.2061602
2017-04-08,13,12098.080616
2017-04-08,14,12421.4871019
2017-04-08,15,12773.3225407
2017-04-08,16,12934.382398
2017-04-08,17,12708.2837181
2017-04-08,18,12292.5451484
2017-04-08,19,12348.1374267
2017-04-08,20,11976.019169
2017-04-08,21,11284.8444824
2017-04-08,22,10351.8813915
2017-04-08,23,9516.000686799998
2017-04-09,0,8857.178515399999
2017-04-09,1,8420.8590265
2017-04-09,2,8227.6935475
2017-04-09,3,8115.320109800001
2017-04-09,4,8249.4715334
2017-04-09,5,8535.8243447
2017-04-09,6,8887.2310921
2017-04-09,7,9475.650373
2017-04-09,8,10104.6901834
2017-04-09,9,10592.2922168
2017-04-09,10,11066.6494455
2017-04-09,11,11567.1907025
2017-04-09,12,12043.9767191
2017-04-09,13,12485.6290064
2017-04-09,14,12958.4462138
2017-04-09,15,13310.3660888
2017-04-09,16,13515.9094812
2017-04-09,17,13376.8854184
2017-04-09,18,13187.6824406
2017-04-09,19,13457.6176
2017-04-09,20,13078.8978315
2017-04-09,21,12030.602210100002
2017-04-09,22,10778.9530561
2017-04-09,23,9767.8077181
2017-04-10,0,9172.3778781
2017-04-10,1,8856.5934156
2017-04-10,2,8729.3135288
2017-04-10,3,8895.1971844
2017-04-10,4,9575.904242
2017-04-10,5,10813.1728903
2017-04-10,6,11310.8475632
2017-04-10,7,11467.9722035
2017-04-10,8,11845.1998166
2017-04-10,9,12297.1595615
2017-04-10,10,12741.7584935
2017-04-10,11,13022.4345345
2017-04-10,12,13216.6291206
2017-04-10,13,13178.2887766
2017-04-10,14,12908.4354308
2017-04-10,15,12775.9988225
2017-04-10,16,12737.0233628
2017-04-10,17,12589.7665711
2017-04-10,18,12460.899029200002
2017-04-10,19,12708.4337684
2017-04-10,20,12285.0091841
2017-04-10,21,11256.1928628
2017-04-10,22,10105.9435625
2017-04-10,23,9294.687705
2017-04-11,0,8824.5886905
2017-04-11,1,8487.014631
2017-04-11,2,8353.160124099999
2017-04-11,3,8474.3532499
2017-04-11,4,9096.3585719
2017-04-11,5,10280.5387136
2017-04-11,6,10837.4705111
2017-04-11,7,10896.6924828
2017-04-11,8,10988.1481641
2017-04-11,9,11195.0058163
2017-04-11,10,11308.1054902
2017-04-11,11,11407.832327200002
2017-04-11,12,11600.2632829
2017-04-11,13,11858.4534402
2017-04-11,14,12223.7546512
2017-04-11,15,12516.6156523
2017-04-11,16,12615.3479167
2017-04-11,17,12521.3009374
2017-04-11,18,12443.095176
2017-04-11,19,12727.9259388
2017-04-11,20,12290.7385696
2017-04-11,21,11276.6528014
2017-04-11,22,10116.219678
2017-04-11,23,9234.5895123
2017-04-12,0,8710.3540463
2017-04-12,1,8396.112089
2017-04-12,2,8247.4083574
2017-04-12,3,8358.3503785
2017-04-12,4,9048.2858238
2017-04-12,5,10327.4082033
2017-04-12,6,10894.7603798
2017-04-12,7,10947.5875832
2017-04-12,8,11152.0766368
2017-04-12,9,11438.3149274
2017-04-12,10,11701.037241700002
2017-04-12,11,11931.322244399998
2017-04-12,12,12171.7997081
2017-04-12,13,12303.373920200003
2017-04-12,14,12410.5790972
2017-04-12,15,12628.3983798
2017-04-12,16,12761.6216911
2017-04-12,17,12780.6566979
2017-04-12,18,12587.5207064
2017-04-12,19,12842.5172783
2017-04-12,20,12352.4138113
2017-04-12,21,11264.9547014
2017-04-12,22,10062.5998795
2017-04-12,23,9101.5478581
2017-04-13,0,8561.5056109
2017-04-13,1,8281.8769548
2017-04-13,2,8141.358370999998
2017-04-13,3,8316.589441099999
2017-04-13,4,8973.951362200001
2017-04-13,5,10261.5935241
2017-04-13,6,10841.099833
2017-04-13,7,10991.2811576
2017-04-13,8,11326.8260648
2017-04-13,9,11829.2907779
2017-04-13,10,12203.1270435
2017-04-13,11,12585.4685248
2017-04-13,12,13009.8040488
2017-04-13,13,13314.854919299998
2017-04-13,14,13509.892647600003
2017-04-13,15,13564.3273074
2017-04-13,16,13551.8351232
2017-04-13,17,13302.9110873
2017-04-13,18,12942.6464725
2017-04-13,19,13090.456900799998
2017-04-13,20,12726.963088200002
2017-04-13,21,11791.0573974
2017-04-13,22,10636.8772055
2017-04-13,23,9721.6169487
2017-04-14,0,9141.227550299998
2017-04-14,1,8775.0181088
2017-04-14,2,8558.1089651
2017-04-14,3,8620.1744082
2017-04-14,4,8980.996973799998
2017-04-14,5,9626.0601796
2017-04-14,6,10025.8095398
2017-04-14,7,10508.0000151
2017-04-14,8,11063.3938717
2017-04-14,9,11557.9388365
2017-04-14,10,11970.0864865
2017-04-14,11,12310.2542396
2017-04-14,12,12783.658438
2017-04-14,13,13100.0996176
2017-04-14,14,13460.495805200002
2017-04-14,15,13744.2065445
2017-04-14,16,13789.2322586
2017-04-14,17,13446.9423051
2017-04-14,18,12858.911367
2017-04-14,19,12700.3803254
2017-04-14,20,12358.5862118
2017-04-14,21,11574.253203
2017-04-14,22,10606.5798283
2017-04-14,23,9804.3409511
2017-04-15,0,9173.6732448
2017-04-15,1,8718.385161700002
2017-04-15,2,8468.948927
2017-04-15,3,8357.627024
2017-04-15,4,8477.6183139
2017-04-15,5,8783.2139967
2017-04-15,6,9143.6589127
2017-04-15,7,9921.686209799998
2017-04-15,8,10774.4701774
2017-04-15,9,11472.453818
2017-04-15,10,11991.3175598
2017-04-15,11,12457.9628113
2017-04-15,12,12791.7406073
2017-04-15,13,12998.596867
2017-04-15,14,13121.8545939
2017-04-15,15,13235.034306
2017-04-15,16,13185.4442618
2017-04-15,17,12959.2853954
2017-04-15,18,12593.9024034
2017-04-15,19,12689.6505612
2017-04-15,20,12391.8713956
2017-04-15,21,11708.2727539
2017-04-15,22,10776.4121999
2017-04-15,23,9915.6828539
2017-04-16,0,9202.0653688
2017-04-16,1,8743.595784899999
2017-04-16,2,8489.950954
2017-04-16,3,8311.3142807
2017-04-16,4,8350.7785501
2017-04-16,5,8573.505752500001
2017-04-16,6,8921.718962899999
2017-04-16,7,9636.867958399998
2017-04-16,8,10339.4260629
2017-04-16,9,10811.8613304
2017-04-16,10,11255.7271255
2017-04-16,11,11634.1203686
2017-04-16,12,11821.6658552
2017-04-16,13,11902.5660165
2017-04-16,14,11989.3024235
2017-04-16,15,12241.1637814
2017-04-16,16,12439.5979463
2017-04-16,17,12303.9827378
2017-04-16,18,12289.9779334
2017-04-16,19,12659.473701100002
2017-04-16,20,12432.0874513
2017-04-16,21,11510.125794299998
2017-04-16,22,10401.8736527
2017-04-16,23,9478.5193298
2017-04-17,0,8951.729075
2017-04-17,1,8651.4117198
2017-04-17,2,8540.3208425
2017-04-17,3,8683.2411808
2017-04-17,4,9302.4788457
2017-04-17,5,10357.6149708
2017-04-17,6,10862.6605212
2017-04-17,7,11188.4411559
2017-04-17,8,11675.6447874
2017-04-17,9,12096.6388285
2017-04-17,10,12435.890794399998
2017-04-17,11,12708.9498301
2017-04-17,12,12834.8989949
2017-04-17,13,12681.534730299998
2017-04-17,14,12387.3028767
2017-04-17,15,12153.5181616
2017-04-17,16,11993.9331387
2017-04-17,17,11858.4768946
2017-04-17,18,11800.046816
2017-04-17,19,11978.0987756
2017-04-17,20,11577.145583299998
2017-04-17,21,10639.6208105
2017-04-17,22,9616.2324849
2017-04-17,23,8848.1182627
2017-04-18,0,8401.5743504
2017-04-18,1,8114.4439175
2017-04-18,2,8025.2640536
2017-04-18,3,8179.922723299999
2017-04-18,4,8902.1021635
2017-04-18,5,10152.7417066
2017-04-18,6,10676.9489896
2017-04-18,7,10861.672983
2017-04-18,8,11217.9675422
2017-04-18,9,11706.0637486
2017-04-18,10,12216.2915258
2017-04-18,11,12708.062558299998
2017-04-18,12,13280.915004
2017-04-18,13,13739.4286274
2017-04-18,14,14162.4488901
2017-04-18,15,14593.2535086
2017-04-18,16,14807.6759563
2017-04-18,17,14628.0342995
2017-04-18,18,13991.5774223
2017-04-18,19,13925.211558
2017-04-18,20,13357.5988339
2017-04-18,21,12116.2032302
2017-04-18,22,10758.5618067
2017-04-18,23,9608.8299827
2017-04-19,0,9007.922548
2017-04-19,1,8630.6254606
2017-04-19,2,8478.2469143
2017-04-19,3,8637.3481226
2017-04-19,4,9380.477203
2017-04-19,5,10652.0192017
2017-04-19,6,11180.519847299998
2017-04-19,7,11343.3257335
2017-04-19,8,11655.6339399
2017-04-19,9,12070.4882553
2017-04-19,10,12451.4966024
2017-04-19,11,12812.7289453
2017-04-19,12,13264.7937906
2017-04-19,13,13740.7739529
2017-04-19,14,14233.0577654
2017-04-19,15,14649.653117700003
2017-04-19,16,14785.3612895
2017-04-19,17,14682.7037157
2017-04-19,18,14312.3116393
2017-04-19,19,14323.0504627
2017-04-19,20,13888.9343198
2017-04-19,21,12741.9303497
2017-04-19,22,11385.6695134
2017-04-19,23,10493.999638299998
2017-04-20,0,9809.9009315
2017-04-20,1,9408.5154104
2017-04-20,2,9137.0077071
2017-04-20,3,9233.9170688
2017-04-20,4,9936.5138946
2017-04-20,5,11246.9735879
2017-04-20,6,11688.7505782
2017-04-20,7,11879.842571
2017-04-20,8,12313.9533391
2017-04-20,9,12905.4665448
2017-04-20,10,13334.4568567
2017-04-20,11,13809.3699806
2017-04-20,12,14404.6915997
2017-04-20,13,14992.834238799998
2017-04-20,14,15510.5376183
2017-04-20,15,15947.030948
2017-04-20,16,16080.0519441
2017-04-20,17,15772.2927551
2017-04-20,18,15154.1942448
2017-04-20,19,15021.6020318
2017-04-20,20,14453.008856400002
2017-04-20,21,13134.9068246
2017-04-20,22,11677.9720562
2017-04-20,23,10596.4736385
2017-04-21,0,9938.9484212
2017-04-21,1,9452.9918911
2017-04-21,2,9195.4274554
2017-04-21,3,9247.6294037
2017-04-21,4,9836.971909
2017-04-21,5,11098.0709847
2017-04-21,6,11652.3041385
2017-04-21,7,11854.0643395
2017-04-21,8,12232.5147943
2017-04-21,9,12730.6803687
2017-04-21,10,13272.9585184
2017-04-21,11,13712.9336914
2017-04-21,12,14212.3810991
2017-04-21,13,14595.4522659
2017-04-21,14,14898.7785928
2017-04-21,15,15220.6027662
2017-04-21,16,15259.157807299998
2017-04-21,17,15018.6484231
2017-04-21,18,14471.0772877
2017-04-21,19,14311.0660644
2017-04-21,20,13851.544118000002
2017-04-21,21,12759.5814489
2017-04-21,22,11390.964635200002
2017-04-21,23,10140.7300283
2017-04-22,0,9290.0764243
2017-04-22,1,8709.7958299
2017-04-22,2,8343.9640926
2017-04-22,3,8208.224025399999
2017-04-22,4,8342.2668772
2017-04-22,5,8661.475295100001
2017-04-22,6,9026.5906311
2017-04-22,7,9557.1524638
2017-04-22,8,10063.4753274
2017-04-22,9,10364.1144449
2017-04-22,10,10491.7719908
2017-04-22,11,10446.2025799
2017-04-22,12,10277.1853469
2017-04-22,13,10133.3500447
2017-04-22,14,9973.508984200002
2017-04-22,15,9972.6964213
2017-04-22,16,9959.5502755
2017-04-22,17,9859.0521761
2017-04-22,18,9814.8879494
2017-04-22,19,10189.5520355
2017-04-22,20,10078.9702739
2017-04-22,21,9586.8024956
2017-04-22,22,8934.843267100001
2017-04-22,23,8426.59368
2017-04-23,0,8010.1841516
2017-04-23,1,7790.1585823
2017-04-23,2,7723.819864899999
2017-04-23,3,7695.0341775000015
2017-04-23,4,7883.665740199999
2017-04-23,5,8195.526423899999
2017-04-23,6,8528.849193600001
2017-04-23,7,9108.608315
2017-04-23,8,9538.4291348
2017-04-23,9,9721.4017903
2017-04-23,10,9830.0005342
2017-04-23,11,9907.3875334
2017-04-23,12,9916.8483745
2017-04-23,13,9941.1331269
2017-04-23,14,10118.671970799998
2017-04-23,15,10411.4714087
2017-04-23,16,10710.8201132
2017-04-23,17,10864.8130218
2017-04-23,18,10852.8302838
2017-04-23,19,11187.7228609
2017-04-23,20,10968.6983059
2017-04-23,21,10035.1399627
2017-04-23,22,8984.299729
2017-04-23,23,8222.630804600001
2017-04-24,0,7839.5953242
2017-04-24,1,7672.9701611
2017-04-24,2,7691.9284786
2017-04-24,3,7963.9283031
2017-04-24,4,8690.3987791
2017-04-24,5,9962.4086642
2017-04-24,6,10424.048225700002
2017-04-24,7,10484.2862894
2017-04-24,8,10674.464060200002
2017-04-24,9,10904.951663700003
2017-04-24,10,11065.3252189
2017-04-24,11,11254.544927200002
2017-04-24,12,11480.9245189
2017-04-24,13,11659.1136829
2017-04-24,14,11854.6548872
2017-04-24,15,12153.2070076
2017-04-24,16,12363.0954665
2017-04-24,17,12359.9307896
2017-04-24,18,12192.184065
2017-04-24,19,12431.7208032
2017-04-24,20,12072.2218028
2017-04-24,21,11017.4532639
2017-04-24,22,9832.6974027
2017-04-24,23,9015.572128
2017-04-25,0,8540.8721433
2017-04-25,1,8249.173973
2017-04-25,2,8111.9938891
2017-04-25,3,8276.0481009
2017-04-25,4,8945.2592498
2017-04-25,5,10148.2807948
2017-04-25,6,10583.3860722
2017-04-25,7,10860.6124861
2017-04-25,8,11274.2832848
2017-04-25,9,11840.8768212
2017-04-25,10,12420.3129376
2017-04-25,11,13006.3406317
2017-04-25,12,13671.380786500002
2017-04-25,13,14178.628896899998
2017-04-25,14,14721.5727542
2017-04-25,15,15289.0040801
2017-04-25,16,15475.355814899998
2017-04-25,17,15230.9029712
2017-04-25,18,14941.2560225
2017-04-25,19,15014.0145468
2017-04-25,20,14618.2568753
2017-04-25,21,13394.0307688
2017-04-25,22,12001.7401501
2017-04-25,23,11026.1271431
2017-04-26,0,10407.3167365
2017-04-26,1,10002.8126776
2017-04-26,2,9800.4196517
2017-04-26,3,9808.6206514
2017-04-26,4,10411.3713434
2017-04-26,5,11607.699112200002
2017-04-26,6,12017.1262075
2017-04-26,7,11963.6405234
2017-04-26,8,12074.2276016
2017-04-26,9,12258.0320534
2017-04-26,10,12314.4863107
2017-04-26,11,12097.9897476
2017-04-26,12,11923.1097083
2017-04-26,13,11729.0102141
2017-04-26,14,11619.789294
2017-04-26,15,11604.7179627
2017-04-26,16,11524.6077843
2017-04-26,17,11361.169731999997
2017-04-26,18,11189.9584339
2017-04-26,19,11450.7337938
2017-04-26,20,11180.7873891
2017-04-26,21,10243.308473
2017-04-26,22,9241.9128551
2017-04-26,23,8534.8647389
2017-04-27,0,8138.722843800001
2017-04-27,1,7988.4842254
2017-04-27,2,7943.573788
2017-04-27,3,8205.3967388
2017-04-27,4,9028.8532255
2017-04-27,5,10348.1283978
2017-04-27,6,10789.0476699
2017-04-27,7,10751.5062827
2017-04-27,8,10844.5814944
2017-04-27,9,10974.298439
2017-04-27,10,11029.7695581
2017-04-27,11,11109.2015767
2017-04-27,12,11260.9250602
2017-04-27,13,11425.4244271
2017-04-27,14,11565.3207228
2017-04-27,15,11803.4526676
2017-04-27,16,11971.9190683
2017-04-27,17,11970.2722985
2017-04-27,18,11837.1947564
2017-04-27,19,12106.2278793
2017-04-27,20,11944.6656876
2017-04-27,21,11015.568026100002
2017-04-27,22,9893.3464201
2017-04-27,23,9117.8028317
2017-04-28,0,8610.034388600001
2017-04-28,1,8405.042159
2017-04-28,2,8320.6860982
2017-04-28,3,8527.7152233
2017-04-28,4,9170.171952
2017-04-28,5,10446.5985464
2017-04-28,6,10991.4635484
2017-04-28,7,11307.6713292
2017-04-28,8,11779.1040136
2017-04-28,9,12318.0162964
2017-04-28,10,13020.6036827
2017-04-28,11,13607.5025854
2017-04-28,12,14401.1815658
2017-04-28,13,15059.450993900002
2017-04-28,14,15414.6660646
2017-04-28,15,15713.0798449
2017-04-28,16,15758.2899169
2017-04-28,17,15515.3429241
2017-04-28,18,15075.410507700002
2017-04-28,19,15055.5561143
2017-04-28,20,14618.4777038
2017-04-28,21,13859.9764544
2017-04-28,22,12912.399882
2017-04-28,23,12032.8447855
2017-04-29,0,11332.9227232
2017-04-29,1,10871.2484585
2017-04-29,2,10511.6991796
2017-04-29,3,10304.6965975
2017-04-29,4,10400.8339765
2017-04-29,5,10790.4926311
2017-04-29,6,11273.6478292
2017-04-29,7,12060.5920391
2017-04-29,8,12989.668152200002
2017-04-29,9,13810.9149434
2017-04-29,10,14457.1512903
2017-04-29,11,14866.577466
2017-04-29,12,15216.446229700005
2017-04-29,13,15578.3050982
2017-04-29,14,15785.238433700002
2017-04-29,15,15384.1410732
2017-04-29,16,14139.8675496
2017-04-29,17,12652.5701675
2017-04-29,18,11639.3886638
2017-04-29,19,11324.6434915
2017-04-29,20,10896.8672471
2017-04-29,21,10232.8278451
2017-04-29,22,9384.014884
2017-04-29,23,8694.725936
2017-04-30,0,8195.1036041
2017-04-30,1,7867.3244996
2017-04-30,2,7692.2478759
2017-04-30,3,7620.7422156
2017-04-30,4,7736.681778200002
2017-04-30,5,8044.5353306000015
2017-04-30,6,8401.3167843
2017-04-30,7,9043.8918245
2017-04-30,8,9549.9435381
2017-04-30,9,9884.6811289
2017-04-30,10,9939.7273876
2017-04-30,11,9985.6118109
2017-04-30,12,9867.3562067
2017-04-30,13,9784.778622
2017-04-30,14,9769.7707242
2017-04-30,15,9833.8327938
2017-04-30,16,9960.529346100002
2017-04-30,17,10007.5036781
2017-04-30,18,10022.9795869
2017-04-30,19,10503.5768624
2017-04-30,20,10449.0461382
2017-04-30,21,9680.1497107
2017-04-30,22,8763.0884935
2017-04-30,23,8128.7802964
2017-05-01,0,7821.900904699999
2017-05-01,1,7691.3888949
2017-05-01,2,7718.2865325
2017-05-01,3,7992.8620088
2017-05-01,4,8793.5640558
2017-05-01,5,10110.1400835
2017-05-01,6,10609.272567
2017-05-01,7,10615.0250006
2017-05-01,8,10734.8925181
2017-05-01,9,10922.9157455
2017-05-01,10,11123.3268279
2017-05-01,11,11293.1822322
2017-05-01,12,11571.5196146
2017-05-01,13,11879.7107701
2017-05-01,14,12248.5730799
2017-05-01,15,12756.1881681
2017-05-01,16,13178.4211052
2017-05-01,17,13340.8861079
2017-05-01,18,13084.2953717
2017-05-01,19,13090.619906999998
2017-05-01,20,12677.839997
2017-05-01,21,11495.5006987
2017-05-01,22,10186.4866739
2017-05-01,23,9253.9350675
2017-05-02,0,8687.1414114
2017-05-02,1,8410.9847611
2017-05-02,2,8208.8648181
2017-05-02,3,8368.843203899998
2017-05-02,4,8973.7438663
2017-05-02,5,10084.7050719
2017-05-02,6,10495.7795239
2017-05-02,7,10809.4568799
2017-05-02,8,11313.6016483
2017-05-02,9,11884.9593855
2017-05-02,10,12470.8218626
2017-05-02,11,13042.467963299998
2017-05-02,12,13736.0497604
2017-05-02,13,14470.627785799998
2017-05-02,14,15133.3612269
2017-05-02,15,15665.1174195
2017-05-02,16,15915.5905903
2017-05-02,17,15659.1533439
2017-05-02,18,15073.5683366
2017-05-02,19,14880.3342935
2017-05-02,20,14414.318337399998
2017-05-02,21,13008.6501316
2017-05-02,22,11580.7886601
2017-05-02,23,10500.0372194
2017-05-03,0,9725.4592024
2017-05-03,1,9288.670241299998
2017-05-03,2,9057.7245746
2017-05-03,3,9175.0582376
2017-05-03,4,9894.1851032
2017-05-03,5,11142.5924647
2017-05-03,6,11704.9542324
2017-05-03,7,11933.394676
2017-05-03,8,12265.0792916
2017-05-03,9,12844.1949557
2017-05-03,10,13345.9759684
2017-05-03,11,13675.4535575
2017-05-03,12,13822.5812201
2017-05-03,13,13765.680494
2017-05-03,14,13606.0563507
2017-05-03,15,13516.355411200002
2017-05-03,16,13111.0969514
2017-05-03,17,12493.9391093
2017-05-03,18,12027.5379317
2017-05-03,19,12023.6552923
2017-05-03,20,11753.6588801
2017-05-03,21,10753.1399101
2017-05-03,22,9641.282559799998
2017-05-03,23,8737.4982994
2017-05-04,0,8275.6438838
2017-05-04,1,8015.850805
2017-05-04,2,7916.558242499998
2017-05-04,3,8076.8631985
2017-05-04,4,8779.8534698
2017-05-04,5,9954.5579908
2017-05-04,6,10394.6317346
2017-05-04,7,10486.2872435
2017-05-04,8,10714.0807185
2017-05-04,9,10896.3905023
2017-05-04,10,11006.0313503
2017-05-04,11,11062.9883223
2017-05-04,12,11254.9793152
2017-05-04,13,11375.0339054
2017-05-04,14,11495.300869
2017-05-04,15,11655.3921415
2017-05-04,16,11716.9724101
2017-05-04,17,11699.2284496
2017-05-04,18,11447.3449677
2017-05-04,19,11694.5216129
2017-05-04,20,11533.666731
2017-05-04,21,10562.5715585
2017-05-04,22,9466.5352263
2017-05-04,23,8656.711865899999
2017-05-05,0,8157.5842509
2017-05-05,1,7914.1102926
2017-05-05,2,7833.4072615
2017-05-05,3,8018.05765
2017-05-05,4,8648.3518482
2017-05-05,5,9846.855758
2017-05-05,6,10305.1935019
2017-05-05,7,10489.9915926
2017-05-05,8,10768.4709021
2017-05-05,9,11078.3143332
2017-05-05,10,11297.741827
2017-05-05,11,11448.9906711
2017-05-05,12,11753.6867271
2017-05-05,13,12023.8516724
2017-05-05,14,12303.7984609
2017-05-05,15,12661.6155975
2017-05-05,16,12852.482432
2017-05-05,17,12737.1445343
2017-05-05,18,12261.0652074
2017-05-05,19,12020.6629751
2017-05-05,20,11682.655439
2017-05-05,21,10877.6164372
2017-05-05,22,9889.0173259
2017-05-05,23,9029.186321
2017-05-06,0,8462.3452385
2017-05-06,1,8081.371108399999
2017-05-06,2,7839.1503473
2017-05-06,3,7799.6954301
2017-05-06,4,7977.1279276999985
2017-05-06,5,8334.178168299999
2017-05-06,6,8742.307900799999
2017-05-06,7,9427.0318622
2017-05-06,8,10091.535584
2017-05-06,9,10614.7193132
2017-05-06,10,11102.1576355
2017-05-06,11,11615.0243921
2017-05-06,12,12190.4342762
2017-05-06,13,12875.117237
2017-05-06,14,13615.6737217
2017-05-06,15,14209.4121888
2017-05-06,16,14498.0064113
2017-05-06,17,14392.738596599998
2017-05-06,18,13788.2087003
2017-05-06,19,13224.6580537
2017-05-06,20,12649.5351698
2017-05-06,21,11729.273332
2017-05-06,22,10657.2092561
2017-05-06,23,9761.405260299998
2017-05-07,0,9038.0650945
2017-05-07,1,8531.6366286
2017-05-07,2,8213.5649535
2017-05-07,3,8033.298914
2017-05-07,4,8032.468046600001
2017-05-07,5,8118.6098422
2017-05-07,6,8410.7480426
2017-05-07,7,9224.4368542
2017-05-07,8,10120.9022966
2017-05-07,9,11063.814407700002
2017-05-07,10,11907.843450700002
2017-05-07,11,12759.915938
2017-05-07,12,13431.7428735
2017-05-07,13,14139.3154527
2017-05-07,14,14822.2294206
2017-05-07,15,15258.5376419
2017-05-07,16,15476.5431498
2017-05-07,17,15308.5567138
2017-05-07,18,14742.0156046
2017-05-07,19,14348.9363974
2017-05-07,20,13888.9172688
2017-05-07,21,12645.1190358
2017-05-07,22,11198.4151377
2017-05-07,23,10135.3049695
2017-05-08,0,9468.0739697
2017-05-08,1,8994.4679405
2017-05-08,2,8745.5337586
2017-05-08,3,8808.7574994
2017-05-08,4,9354.7234713
2017-05-08,5,10411.8223742
2017-05-08,6,10903.5494722
2017-05-08,7,11308.5553532
2017-05-08,8,11966.9250845
2017-05-08,9,12609.1660791
2017-05-08,10,13125.330717
2017-05-08,11,13678.2818007
2017-05-08,12,14331.5487026
2017-05-08,13,14879.9630114
2017-05-08,14,15333.836463999998
2017-05-08,15,15699.4007476
2017-05-08,16,15753.0300951
2017-05-08,17,15442.7394382
2017-05-08,18,14832.2319297
2017-05-08,19,14643.2819315
2017-05-08,20,14168.3447398
2017-05-08,21,12845.0353365
2017-05-08,22,11436.8792465
2017-05-08,23,10379.836894499998
2017-05-09,0,9708.852757200002
2017-05-09,1,9321.2334199
2017-05-09,2,9080.0358983
2017-05-09,3,9185.4291832
2017-05-09,4,9798.2382645
2017-05-09,5,10975.9726259
2017-05-09,6,11463.3727632
2017-05-09,7,11759.9299069
2017-05-09,8,12329.7518792
2017-05-09,9,12964.3020093
2017-05-09,10,13467.2266543
2017-05-09,11,13851.192523299998
2017-05-09,12,14331.0830676
2017-05-09,13,14512.2717308
2017-05-09,14,14443.8250076
2017-05-09,15,14514.546369
2017-05-09,16,14678.4809701
2017-05-09,17,14612.980348299998
2017-05-09,18,14361.1078897
2017-05-09,19,14498.0724251
2017-05-09,20,14239.792872
2017-05-09,21,13084.270127299998
2017-05-09,22,11776.1670463
2017-05-09,23,10790.2787698
2017-05-10,0,10088.0649653
2017-05-10,1,9715.9549595
2017-05-10,2,9521.3032897
2017-05-10,3,9603.0974765
2017-05-10,4,10274.1787084
2017-05-10,5,11408.4279098
2017-05-10,6,11841.3650988
2017-05-10,7,12043.7371911
2017-05-10,8,12410.0089153
2017-05-10,9,12939.3599381
2017-05-10,10,13478.6357879
2017-05-10,11,13912.5825629
2017-05-10,12,14053.3519164
2017-05-10,13,14173.4585753
2017-05-10,14,14218.343295
2017-05-10,15,14322.450973299998
2017-05-10,16,14370.0858874
2017-05-10,17,14264.4044331
2017-05-10,18,14177.7990801
2017-05-10,19,14334.429116999998
2017-05-10,20,14175.7579056
2017-05-10,21,13122.8605727
2017-05-10,22,11848.591995
2017-05-10,23,10754.2462587
2017-05-11,0,10122.5643418
2017-05-11,1,9696.9234135
2017-05-11,2,9429.8308301
2017-05-11,3,9543.0476018
2017-05-11,4,10190.7179224
2017-05-11,5,11274.344638
2017-05-11,6,11699.6450923
2017-05-11,7,11892.4465667
2017-05-11,8,12463.6046285
2017-05-11,9,13111.0605958
2017-05-11,10,13734.3805424
2017-05-11,11,14462.6370177
2017-05-11,12,14880.0918604
2017-05-11,13,14940.6641283
2017-05-11,14,15215.689689899997
2017-05-11,15,15776.697815799998
2017-05-11,16,16117.7132056
2017-05-11,17,16114.0431015
2017-05-11,18,15607.0031647
2017-05-11,19,15171.325628
2017-05-11,20,14629.5141746
2017-05-11,21,13276.6794058
2017-05-11,22,11689.9534658
2017-05-11,23,10404.9089269
2017-05-12,0,9556.6126491
2017-05-12,1,9065.1546714
2017-05-12,2,8766.187329600001
2017-05-12,3,8788.0938799
2017-05-12,4,9358.9868629
2017-05-12,5,10442.8547379
2017-05-12,6,10926.4472726
2017-05-12,7,11307.7491747
2017-05-12,8,11717.3263749
2017-05-12,9,12119.9081225
2017-05-12,10,12443.6536324
2017-05-12,11,12692.9595127
2017-05-12,12,12934.5301204
2017-05-12,13,13044.9117438
2017-05-12,14,13152.7370351
2017-05-12,15,13392.6687613
2017-05-12,16,13412.325588299998
2017-05-12,17,13205.8340746
2017-05-12,18,12767.1741502
2017-05-12,19,12580.714208
2017-05-12,20,12371.032867
2017-05-12,21,11557.5696179
2017-05-12,22,10566.2678058
2017-05-12,23,9611.4552696
2017-05-13,0,8923.6502462
2017-05-13,1,8498.6521401
2017-05-13,2,8217.342953
